Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
25.6166,1.38276,0.416288,-12.1701,0.126026,-0.0424888,-1.17163,-4.73001E-05,1.43822E-06,7.7188E-06,-0.0894075,0.995263,0.0215487,-0.031519,177.214,356.624,190.349,-0.000364735,-0.105162,-0.000306565,-0.000197611
25.6457,0.136835,1.18024,-5.85482,0.193072,-0.10315,-1.17908,-4.73729E-05,5.29845E-07,7.80254E-06,-0.0988002,0.994417,0.0218703,-0.0299224,177.164,356.836,191.426,0.000937891,-0.0942173,0.000832618,0.000431726
25.6756,0.0432112,2.50688,-12.633,0.282999,-0.086122,-1.2972,-4.74077E-05,4.61307E-07,8.55227E-06,-0.114277,0.992859,0.0211885,-0.0268984,177.233,357.216,193.199,-0.000468945,-0.100403,-0.000435849,-0.000173047
25.7046,0.50173,2.44054,-14.4397,0.231384,-0.109535,-1.15779,-4.71701E-05,-3.47467E-07,9.08162E-06,-0.123095,0.991876,0.0208306,-0.0244152,177.284,357.518,194.208,0.000468945,-0.0927898,0.000450008,0.000131918
25.7355,0.199252,1.10476,-6.75465,0.0488694,0.013383,-1.00454,-4.69984E-05,-2.10766E-06,8.94871E-06,-0.133752,0.990441,0.0246015,-0.0230469,176.851,357.761,195.443,-0.000547103,-0.105876,-0.000538334,-9.75611E-05
25.7669,0.547342,-0.375852,-8.11968,0.0541905,0.0602089,-1.10192,-4.69129E-05,-1.99346E-06,0.000009088,-0.142143,0.989337,0.0218894,-0.0229946,177.14,357.749,196.408,0.00052105,-0.0994516,0.00051939,4.15515E-05
25.797,0.720186,-1.50341,-14.5313,0.0265207,0.0213647,-1.16843,-4.61239E-05,-1.87846E-06,9.22461E-06,-0.155179,0.987464,0.0184635,-0.0222324,177.513,357.812,197.909,-0.00106815,-0.0996896,-0.00106794,2.12111E-05
25.8263,0.54254,-1.93261,-8.80102,-0.0591494,0.0298785,-1.11522,-4.61164E-05,-2.63524E-06,8.76853E-06,-0.163827,0.986118,0.0154142,-0.0222189,177.839,357.778,198.907,0.000260525,-0.0956449,0.000258789,-3.00248E-05
25.8587,-0.134528,-1.12513,-7.95287,-0.0506356,0.0947962,-1.15407,-4.57508E-05,-2.92909E-06,8.04863E-06,-0.175914,0.984047,0.0117337,-0.0238225,178.195,357.549,200.31,-0.000130263,-0.110158,-0.00012696,2.91466E-05
25.8919,0.228059,-0.0630461,-9.72435,-0.09959,0.286889,-1.20302,-4.44995E-05,-3.41289E-06,7.70062E-06,-0.188802,0.981536,0.0115123,-0.0284463,178.087,357.048,201.825,-0.00031263,-0.103734,-0.000295822,0.000101127
25.9212,0.828214,-1.94958,-8.2724,-0.133113,0.275714,-1.14449,-0.000043501,-3.84555E-06,7.82591E-06,-0.197002,0.979837,0.00904448,-0.0320482,178.258,356.604,202.788,-0.00010421,-0.10421,-9.45664E-05,4.37835E-05
25.9539,0.168043,1.14822,-13.3918,-0.0511677,0.177274,-1.28656,-4.33502E-05,-4.06886E-06,7.67288E-06,-0.209159,0.977199,0.0094754,-0.035277,178.089,356.274,204.225,0.000130263,-0.107303,0.000111667,-6.70743E-05
25.9822,0.453717,0.347669,-7.10002,-0.00221339,0.0931999,-1.25942,-4.27561E-05,-4.26166E-06,8.30293E-06,-0.21722,0.975409,0.0113765,-0.0355532,177.838,356.307,205.179,-0.000859733,-0.0987379,-0.00068977,0.000513185
26.0151,0.782602,0.953802,-7.22219,-0.0128556,0.1512,-1.3286,-4.18897E-05,-4.42347E-06,8.52211E-06,-0.229125,0.97252,0.0130891,-0.0391878,177.505,355.973,206.602,0.000182368,-0.112537,0.000133165,-0.0001246
26.0462,0.0240062,2.21182,-13.5915,0.0781356,0.0564841,-1.31317,-4.06489E-05,-4.13211E-06,8.56711E-06,-0.240481,0.969731,0.0161729,-0.0391015,177.117,356.098,207.954,0.000182367,-0.110158,0.000118659,-0.000138484
26.0759,0.780202,1.23057,-7.18225,0.0839888,-0.0132226,-1.12586,-0.000039988,-4.54589E-06,8.40149E-06,-0.245889,0.968364,0.0184886,-0.0383145,176.861,356.267,208.597,-5.21052E-05,-0.103258,-2.96438E-05,4.28508E-05
26.1086,-0.867472,1.26259,-8.99602,0.0478052,-0.0568558,-1.17695,-0.000039084,-5.2617E-06,7.25649E-06,-0.253472,0.966519,0.0214768,-0.0336348,176.638,356.897,209.481,-5.21052E-05,-0.110396,-2.47424E-05,4.58559E-05
26.1381,1.50519,0.468896,-14.2165,0.0807962,-0.100489,-1.18174,-3.84512E-05,-0.000005515,8.31421E-06,-0.259518,0.964973,0.0213018,-0.032005,176.687,357.093,210.19,-0.000599208,-0.0949311,-0.00023327,0.000551938
26.1704,0.288075,-1.10573,-6.60664,-0.0421218,0.110227,-1.08968,-3.79256E-05,-5.39017E-06,7.55827E-06,-0.268066,0.962668,0.0184546,-0.0327061,176.954,356.958,211.202,0.00020842,-0.103734,6.08223E-05,-0.000199348
26.2032,0.715385,-0.48982,-7.72967,-0.133113,0.142154,-1.17641,-3.69418E-05,-5.31031E-06,7.18708E-06,-0.275493,0.960564,0.0187453,-0.0327067,176.898,356.99,212.088,0.000286578,-0.109682,5.31241E-05,-0.000281611
26.2327,0.679376,-0.853548,-11.8882,-0.0421218,0.210265,-1.20302,-3.65484E-05,-5.53254E-06,8.52887E-06,-0.281706,0.958707,0.0171137,-0.0350576,176.982,356.699,212.837,-0.00052105,-0.0946932,-4.77442E-05,0.000518858
26.2627,-0.12525,-1.29002,-5.45306,0.0345024,0.0628695,-1.18865,-3.56966E-05,-5.36629E-06,8.38292E-06,-0.290897,0.956029,0.0108858,-0.0356132,177.615,356.459,213.921,-0.000885786,-0.107541,1.39787E-05,0.000885675
26.2918,0.360093,1.03157,-10.6383,0.01375,0.00646554,-1.27964,-3.52695E-05,-6.35838E-06,7.81449E-06,-0.296583,0.954296,0.0121177,-0.0347928,177.487,356.605,214.604,0.000677366,-0.0927898,-7.33982E-05,-0.000673377
26.3245,0.23046,0.455172,-9.74315,0.0196032,0.116081,-1.25676,-3.44815E-05,-5.06261E-06,8.01913E-06,-0.304668,0.951707,0.0140995,-0.0351167,177.231,356.661,215.583,-0.000494998,-0.109682,0.000107179,0.000483255
26.3512,-0.00695833,0.157823,-6.61134,0.0637686,0.115017,-1.18386,-3.42106E-05,-5.36753E-06,7.59458E-06,-0.308961,0.9503,0.0142428,-0.0356418,177.181,356.621,216.104,-0.000338683,-0.0992137,0.000105724,0.000321759
26.3837,-0.408222,2.40852,-12.1302,0.0972916,0.0405207,-1.29348,-3.34225E-05,-5.34868E-06,8.31783E-06,-0.315829,0.94805,0.0166774,-0.0342843,176.941,356.877,216.933,0.000755523,-0.103496,-0.000308737,-0.000689562
26.4132,0.81141,1.35637,-12.6682,0.100484,-0.0121584,-1.20196,-3.27165E-05,-5.00033E-06,8.55016E-06,-0.319821,0.946722,0.0180007,-0.0332877,176.821,357.047,217.414,-0.000286578,-0.0996896,0.000142557,0.000248605
26.4454,-0.115972,0.208144,-6.46567,0.0057683,0.0708512,-1.08808,-3.21199E-05,-5.41261E-06,8.74535E-06,-0.323787,0.945399,0.0188063,-0.0320771,176.767,357.222,217.89,-0.000573155,-0.108017,0.000337055,0.000463574
26.4748,0.338488,0.157823,-8.6812,-0.0330759,0.100649,-1.18174,-3.16297E-05,-5.30077E-06,8.57988E-06,-0.327349,0.944162,0.018299,-0.0326656,176.789,357.151,218.324,0.000234473,-0.0973103,-0.000155659,-0.00017535
26.507,0.398503,-0.407375,-11.9587,-0.00966297,0.0862824,-1.21473,-3.08442E-05,-5.9027E-06,9.44393E-06,-0.334169,0.941787,0.0176329,-0.0325263,176.846,357.164,219.15,-0.000573156,-0.106113,0.000423759,0.000385923
26.5405,1.34195,-1.72407,-4.92209,0.0813283,-0.00843361,-1.15992,-2.97098E-05,-5.12575E-06,9.57639E-06,-0.34238,0.938889,0.00861141,-0.0344777,177.716,356.626,220.137,-0.000625261,-0.111824,0.000506375,0.00036679
26.5698,0.609758,-0.635311,-8.94434,0.105273,0.018172,-1.30731,-2.95855E-05,-5.63808E-06,8.37656E-06,-0.348471,0.936635,0.0036103,-0.0356316,178.186,356.317,220.873,-0.00010421,-0.0961207,8.98731E-05,5.27497E-05
26.6005,-0.0162361,1.43642,-8.13613,0.0366308,0.0383923,-1.28763,-2.90874E-05,-5.35321E-06,8.26805E-06,-0.35508,0.934172,0.00640277,-0.0346349,177.901,356.551,221.687,-0.00020842,-0.112775,0.000190477,8.46015E-05
26.6289,0.600155,-0.201263,-6.3435,0.105805,0.0410529,-1.24985,-2.81001E-05,-4.70227E-06,8.06681E-06,-0.358177,0.932957,0.00622311,-0.0355129,177.873,356.457,222.071,0.000130262,-0.0916002,-0.000123385,-4.17645E-05
26.6596,-0.262097,1.41355,-16.1219,-0.00434184,-0.0302502,-1.42065,-2.82747E-05,-3.43688E-06,9.21623E-06,-0.365155,0.930247,0.00404428,-0.0358613,178.064,356.344,222.925,0.000234472,-0.109206,-0.000228964,-5.05225E-05
26.6891,-1.25946,2.57321,-11.3455,0.0116215,0.0383923,-1.25357,-2.75753E-05,-0.000003474,0.000008921,-0.366776,0.929685,0.00852398,-0.0329885,177.701,356.842,223.123,7.81571E-05,-0.102069,-7.76398E-05,-8.97661E-06
26.721,-1.95529,0.901195,-6.48682,0.080264,0.0947962,-1.16364,-2.73101E-05,-3.07821E-06,8.99623E-06,-0.367068,0.929769,0.0129814,-0.0249394,177.566,357.888,223.133,7.81575E-05,-0.0992137,-7.81476E-05,-1.24218E-06
26.7481,-1.07854,1.15737,-11.5005,0.0265207,0.100117,-1.26155,-2.66688E-05,-2.70588E-06,0.000009533,-0.368224,0.929357,0.014071,-0.0225339,177.549,358.194,223.267,0.000156315,-0.0494879,-0.000156227,5.25028E-06
26.7801,1.05387,-1.65375,-6.83923,-0.00806663,0.248045,-0.968359,-2.61125E-05,-2.38287E-06,9.9986E-06,-0.369127,0.928996,0.0106045,-0.0244645,177.834,357.844,223.381,0.000286578,0.00547222,-0.000286464,8.05807E-06
26.807,1.48118,-2.5073,-8.76578,0.121237,0.189512,-0.347383,-2.56467E-05,-0.000001997,9.4405E-06,-0.364323,0.930852,0.00249616,-0.0278641,178.569,357.131,222.785,-0.000156315,0.000475845,0.000156255,-0.000004321
26.8382,2.3286,1.52105,-11.7825,-0.191113,-0.116452,0.202821,-0.000024441,-1.18893E-06,9.64834E-06,-0.344345,0.938278,0.00486376,-0.0322126,178.203,356.727,220.357,-3.63798E-12,0.00095169,3.63668E-12,-9.71018E-14
26.8662,0.172845,0.471183,-8.93024,-0.00753452,-0.19893,0.314033,-2.48196E-05,-0.000000708,0.00000971,-0.327862,0.94421,0.0077273,-0.0302218,178.025,357.019,218.349,0,0.00142754,0,0
26.8976,-0.0858194,1.50962,-10.9367,0.0110894,0.0213647,0.128325,-2.54992E-05,-2.96181E-07,1.00909E-05,-0.304018,0.952166,0.0128539,-0.0280678,177.617,357.384,215.47,0.000052105,0.00190338,-5.20908E-05,1.21723E-06
26.9245,-0.760778,0.38884,-9.36254,0.0164105,0.0628695,-0.0557856,-2.47152E-05,-1.22711E-07,0.000009516,-0.292239,0.955892,0.0134371,-0.0261957,177.648,357.58,214.049,-2.60525E-05,0.000713768,2.60458E-05,-0.00000059
26.9512,0.0312081,-1.2391,-7.67094,0.0483373,-0.0499384,-0.140391,-2.49859E-05,-2.18857E-08,0.00001012,-0.283245,0.958683,0.0103915,-0.0243016,178.068,357.667,212.959,-2.60525E-05,0.00118961,2.60465E-05,-5.59059E-07
26.9821,0.163242,-0.771103,-10.2483,0.00629965,-0.0137531,-0.013747,-2.50462E-05,-2.83162E-08,1.00647E-05,-0.269356,0.962737,0.00743192,-0.0230059,178.469,357.691,211.292,2.60525E-05,0.000713768,-2.60469E-05,5.40478E-07
27.0091,0.172845,0.416288,-9.82773,0.0137492,0.0192379,0.0990608,-0.000024681,-2.15119E-07,1.02332E-05,-0.258182,0.965809,0.0070007,-0.0224968,178.558,357.717,209.962,0,0.00095169,0,0
27.0373,-0.0835,0.960664,-9.39543,-0.00913154,-0.00736927,0.0926615,-2.47201E-05,-3.44266E-07,9.84038E-06,-0.246682,0.968825,0.00825869,-0.0214059,178.477,357.856,208.599,-0.000052105,0.00095169,5.20958E-05,-9.81792E-07
27.0675,0.633764,0.635868,-9.23332,-0.0128503,0.00700209,-0.0105749,-2.43841E-05,-4.43305E-07,1.01782E-05,-0.231457,0.972548,0.0109282,-0.021416,178.213,357.903,206.806,2.60525E-05,0.000713768,-2.60482E-05,4.72315E-07
27.095,0.638565,0.102928,-9.527,0.00151653,0.0181716,-0.0371725,-2.45209E-05,-4.86588E-07,0.0000103,-0.222999,0.974507,0.0109261,-0.0220989,178.214,357.811,205.813,-2.60525E-05,0.000713768,2.60486E-05,-4.53733E-07
27.1251,0.11523,-0.295832,-9.44477,0.0094953,-0.0254569,-0.0137499,-2.47353E-05,-6.19932E-07,1.04027E-05,-0.211625,0.977072,0.00940186,-0.0213946,178.427,357.832,204.472,-2.60525E-05,0.00118961,2.60491E-05,-4.22755E-07
27.1534,-0.0950972,0.198995,-9.60923,0.013749,-0.0142777,0.0203023,-2.50092E-05,-6.05506E-07,1.04378E-05,-0.203636,0.978795,0.00908495,-0.0202322,178.508,357.942,203.532,0,0.000475845,0,0
27.184,0.172845,0.53294,-9.34609,-0.00593854,0.0032808,0.0234852,-0.000024518,-2.17297E-07,1.08227E-05,-0.191121,0.981329,0.0100153,-0.0191288,178.454,358.068,202.068,0,0.000475845,0,0
27.2119,0.415307,0.384266,-9.37663,-0.0101932,-0.00310457,0.00698693,-2.46065E-05,-3.41943E-07,1.07124E-05,-0.183306,0.982812,0.010744,-0.019064,178.388,358.078,201.157,2.60525E-05,0.000713768,-2.60498E-05,3.7938E-07
27.2401,0.266469,0.146387,-9.5176,-0.000613725,-0.00682778,-0.00312297,-2.49197E-05,9.76295E-08,1.03934E-05,-0.175935,0.984154,0.0108546,-0.0192435,178.387,358.048,200.299,-0.000052105,0.00095169,5.21002E-05,-7.09173E-07
27.2708,0.0936242,0.123514,-9.51995,0.00257738,-0.00416481,-0.000993393,-2.53098E-05,-4.26858E-07,0.000009859,-0.166048,0.985884,0.0105065,-0.0187076,178.456,358.086,199.146,-2.60525E-05,0.000713768,2.60504E-05,-0.000000336
27.2977,0.211255,0.299636,-9.60453,0.00842839,-0.00522778,0.00379483,-2.48589E-05,-4.73903E-07,9.60676E-06,-0.159635,0.986953,0.0105711,-0.018143,178.472,358.141,198.4,2.60525E-05,0.000237923,-2.60504E-05,3.29817E-07
27.3278,0.216056,0.311072,-9.43302,-0.00274491,-0.00256667,0.00911311,-2.48063E-05,-5.15125E-07,0.000010386,-0.150392,0.988408,0.0109345,-0.0176641,178.456,358.187,197.327,0,0.000475845,0,0
27.3545,0.304879,0.189846,-9.35079,-8.42046E-05,-0.00309798,0.00485485,-2.45333E-05,-7.90218E-07,1.04365E-05,-0.1448,0.989245,0.0109717,-0.0175317,178.464,358.194,196.679,-2.60525E-05,0.000713768,2.60508E-05,-2.98837E-07
27.3823,0.292876,0.187558,-9.45887,0.00257587,-0.00362941,0.000597611,-2.46163E-05,-7.08613E-07,1.04653E-05,-0.13948,0.990012,0.0109565,-0.0173626,178.479,358.205,196.063,2.60525E-05,0.000237923,-2.60509E-05,2.92651E-07
27.4135,0.168043,0.244741,-9.38603,0.00257532,-0.000435997,-0.00153022,-2.48612E-05,-6.428E-07,1.03271E-05,-0.131836,0.991067,0.0109942,-0.0168852,178.495,358.248,195.177,-2.60525E-05,0.000713768,2.60511E-05,-2.74068E-07
27.4432,0.0384099,0.247028,-9.48941,0.00363892,0.0043528,0.00379031,-2.50781E-05,-9.30608E-08,1.03941E-05,-0.126588,0.991756,0.0109976,-0.0165933,178.509,358.273,194.57,7.81576E-05,0.000237923,-7.81534E-05,8.03644E-07
27.4761,0.321683,0.21958,-9.61628,-0.00274684,-0.00362918,0.00112895,-2.45657E-05,0.00000004,1.01296E-05,-0.118748,0.992725,0.0112566,-0.0164161,178.495,358.285,193.665,0.000052105,0.000475845,-5.21025E-05,0.000000511
27.5055,0.261668,0.192133,-9.57634,-0.00327849,-0.00416035,-0.00312746,-2.43605E-05,6.17389E-07,1.00344E-05,-0.113484,0.993343,0.0113355,-0.0161866,178.498,358.305,193.057,2.60525E-05,0.000237923,-2.60513E-05,2.49298E-07
27.5411,0.127233,0.235591,-9.66092,-0.00114975,-0.000967324,0.00272589,-2.44791E-05,0.000000037,9.44158E-06,-0.106301,0.994142,0.0114174,-0.0158833,178.505,358.329,192.228,0.000130263,0.000713768,-0.000130257,1.15357E-06
27.5714,0.352891,0.233304,-9.61393,0.000447256,-0.00522176,-0.00259462,-2.46181E-05,-2.56087E-07,9.96612E-06,-0.10002,0.994796,0.0114869,-0.0156777,178.51,358.344,191.504,0.00476761,0.0021413,-0.0047675,3.20135E-05
27.6054,6.31123,-0.751704,-9.68441,-0.138966,-0.00788232,-0.109017,-2.41279E-05,-9.19449E-07,9.55583E-06,-0.096245,0.995013,0.0114307,-0.0235702,178.435,357.438,191.085,0.00935286,-0.000237925,-0.00935263,6.50234E-05
27.6333,5.25496,-0.533467,-9.48471,-0.00913077,0.240082,-0.159568,-2.46402E-05,-1.06631E-06,9.15128E-06,-0.096189,0.994652,0.0104996,-0.0361342,178.401,355.994,191.103,0.00781576,-0.00142753,-0.00781548,0.000065495
27.6652,2.12455,0.510067,-9.19573,0.098356,-0.0435339,-0.123384,-2.43603E-05,-4.65824E-07,8.4872E-06,-0.0947204,0.994418,0.00662541,-0.0460162,178.74,354.821,190.939,0.0107857,0.000475846,-0.0107854,8.52505E-05
27.6929,4.09306,0.715924,-9.54579,-0.111828,-0.370251,-0.0664481,-2.40014E-05,-4.98539E-07,7.99247E-06,-0.0916277,0.994686,0.00879423,-0.0461195,178.507,354.828,190.594,0.0156576,-0.000713767,-0.015657,0.000134926
27.7252,4.00904,0.624432,-9.81598,-0.00274542,0.0394757,0.0836076,-2.37096E-05,-1.51563E-06,7.69187E-06,-0.0860652,0.994681,0.0125068,-0.0551953,178.018,353.82,189.997,0.0171947,-8.50523E-09,-0.017194,0.000148172
27.7537,1.47398,0.27905,-7.98576,0.0281171,0.124614,0.0798828,-2.43456E-05,-6.53529E-07,8.4602E-06,-0.0818929,0.994833,0.0124113,-0.0587178,178.021,353.408,189.526,0.0141726,0.000475842,-0.0141721,0.000115385
27.7842,0.489727,0.640443,-8.58252,0.0297134,-0.0759927,0.00432285,-2.49764E-05,-2.06166E-06,7.43086E-06,-0.0782477,0.995263,0.0128216,-0.0562572,178.021,353.686,189.1,0.0177939,0.000237917,-0.0177933,0.000140643
27.8128,-1.77901,0.848587,-11.8764,0.155824,0.0346867,-0.0967785,-2.49033E-05,-1.26251E-06,8.04924E-06,-0.0769546,0.995638,0.0119244,-0.0513977,178.177,354.231,188.931,0.0141205,-0.000475846,-0.01412,0.000118328
27.8401,-1.92978,0.743371,-11.08,0.110595,0.21188,-0.120191,-2.51121E-05,-1.0149E-06,0.000009179,-0.0757695,0.995898,0.0113076,-0.0481542,178.284,354.595,188.783,0.0157878,-0.000475842,-0.0157872,0.000139813
27.8717,-1.42878,-0.402525,-10.2177,-0.0602136,0.218798,-0.121256,-2.51275E-05,-1.0658E-06,9.31428E-06,-0.0746998,0.996093,0.0115514,-0.0456573,178.284,354.881,188.654,0.0157357,-0.000951684,-0.015735,0.000154327
27.899,-0.0301528,-0.317656,-8.20661,0.00151148,0.036283,-0.0419709,-2.44878E-05,-8.80668E-07,8.7692E-06,-0.0734949,0.996257,0.0104777,-0.0442779,178.425,355.027,188.507,0.0156315,0.000475842,-0.0156308,0.000145867
27.9309,1.25793,0.0548951,-10.159,0.00842894,-0.0557725,0.0149651,-2.39408E-05,-1.0773E-06,8.29312E-06,-0.0707821,0.99648,0.00868576,-0.0440704,178.646,355.032,188.185,0.0157357,0.000475851,-0.0157351,0.000139351
27.9579,1.21231,-0.0121243,-8.50499,-8.48565E-05,0.031494,0.0197541,-2.37296E-05,-1.14971E-06,8.36069E-06,-0.0686829,0.996568,0.00848388,-0.0454242,178.668,354.873,187.945,0.0158139,0.00261715,-0.0158136,9.86615E-05
27.9898,0.876227,0.825714,-7.25978,0.0243903,0.0607525,0.0633815,-2.32595E-05,-6.38765E-07,0.00000837,-0.0636952,0.996747,0.0100244,-0.0483495,178.495,354.543,187.385,0.0158139,0.00404469,-0.0158138,3.47024E-05
28.017,0.552143,0.569537,-9.43772,0.0355646,-0.0382204,0.0777485,-2.38045E-05,-3.51859E-07,8.65031E-06,-0.0600099,0.996977,0.0106055,-0.0481918,178.45,354.559,186.963,0.015892,0.00380675,-0.015892,-2.56281E-05
28.0481,-1.02287,0.603846,-11.7707,0.072807,-0.0807806,0.0527337,-2.39182E-05,2.59739E-07,8.56924E-06,-0.055152,0.997495,0.0103662,-0.0430739,178.537,355.136,186.392,0.0157878,0.00380677,-0.0157876,-0.000085565
28.076,-0.904583,0.416288,-11.2256,0.0233205,0.0176603,0.0612475,-2.37047E-05,-2.86044E-08,8.78715E-06,-0.0521057,0.997818,0.0101127,-0.0392689,178.605,355.566,186.033,0.0158399,0.00808937,-0.0158385,-0.000213972
28.104,-0.0765416,-0.380702,-9.68441,-0.0506432,0.106523,0.077743,-2.38467E-05,-4.86277E-07,8.42363E-06,-0.0496764,0.997998,0.00941886,-0.0379832,178.703,355.706,185.748,0.0140944,0.00975483,-0.0140906,-0.000327862
28.1351,0.537739,0.274476,-7.6263,-0.0112668,0.0948166,0.128826,-2.35014E-05,-5.12195E-07,8.63273E-06,-0.0456278,0.998185,0.00758456,-0.0385701,178.928,355.624,185.275,0.0176376,0.0126099,-0.0176262,-0.000632583
28.1635,1.44517,-0.24976,-9.69381,-0.102258,0.0703394,0.138404,-2.34496E-05,-1.04972E-06,8.82308E-06,-0.0431925,0.998193,0.00777521,-0.041038,178.904,355.339,185,0.0141465,0.0149891,-0.0141282,-0.000719214
28.1941,1.74765,0.551238,-9.5223,0.0754675,0.00861436,0.173523,-2.30235E-05,-4.36361E-07,9.00571E-06,-0.0378741,0.998267,0.00871842,-0.0441963,178.806,354.976,184.398,0.0180023,0.0230785,-0.0179531,-0.0013299
28.223,0.732189,0.462034,-7.93408,0.0249168,-0.0573676,0.218753,-2.31157E-05,5.48314E-08,9.31859E-06,-0.0330045,0.998407,0.009744,-0.044717,178.711,354.914,183.844,0.0144591,0.0173683,-0.0143989,-0.00131842
28.2531,0.487326,0.430012,-11.0283,0.00150387,-0.122285,0.256533,-2.26694E-05,-1.29531E-07,9.34918E-06,-0.0260592,0.998711,0.0109726,-0.0421525,178.613,355.203,183.047,0.0179241,0.0223647,-0.0178085,-0.00203313
28.2807,0.170444,0.427724,-10.3352,0.147303,-0.15368,0.22567,-2.26384E-05,-5.31685E-07,9.78459E-06,-0.0223565,0.998942,0.00988736,-0.0389592,178.765,355.561,182.612,0.0142247,0.0237923,-0.0140905,-0.00194926
28.3121,0.65777,0.0594697,-10.0486,0.0722748,0.00329323,0.190551,-2.22446E-05,-1.60641E-07,9.84129E-06,-0.0176028,0.999153,0.00830486,-0.0362619,178.973,355.861,182.056,0.0179502,0.0330712,-0.0176898,-0.00304637
28.341,0.336087,-0.181864,-8.88795,-0.0293587,0.161863,0.301762,-2.31738E-05,-1.09816E-06,9.8299E-06,-0.0144106,0.999163,0.00799588,-0.0374434,179.02,355.722,181.689,0.014407,0.0268853,-0.0141272,-0.00282584
28.3711,0.333686,-0.73473,-9.70086,-0.0815057,0.0490549,0.311872,-0.00002304,-1.03192E-06,9.58985E-06,-0.00994559,0.999201,0.00790764,-0.0378971,179.049,355.666,181.177,0.017872,0.0418744,-0.0173628,-0.00423602
28.4001,0.57855,0.269901,-9.21922,-0.0373403,-0.0727989,0.320918,-2.33878E-05,-8.53712E-07,1.04241E-05,-0.00623935,0.999259,0.00859957,-0.0369815,178.986,355.768,180.753,0.014381,0.0371159,-0.0138351,-0.00392467
28.4295,0.953047,0.16926,-8.96548,-0.0282944,-0.0185234,0.348588,-2.33744E-05,-7.44929E-07,9.47945E-06,-0.00260794,0.999259,0.0086978,-0.0374073,178.99,355.715,180.337,0.0161005,0.0404468,-0.015299,-0.00501665
28.4619,1.05147,1.60797,-8.82451,0.112183,-0.0254408,0.319322,-2.26248E-05,-9.79272E-07,1.03494E-05,0.00367365,0.9992,0.00978377,-0.0385929,178.893,355.573,179.622,0.017846,0.0449674,-0.0166905,-0.0063172
28.4924,1.12829,1.37238,-9.63977,0.0972841,-0.130799,0.287395,-2.32272E-05,-1.12424E-06,1.03498E-05,0.0085258,0.999194,0.00963721,-0.0380259,178.931,355.632,179.063,0.017872,0.0157029,-0.0166134,-0.0065881
28.5259,-0.950972,0.471183,-9.06886,-0.0187164,-0.154744,0.270368,-2.33115E-05,-2.50117E-06,9.1704E-06,0.0100709,0.999305,0.0101493,-0.0344211,178.875,356.044,178.884,0.0167518,0.0135616,-0.0154869,-0.00638575
28.5581,-1.32904,-0.438898,-12.2899,0.0121461,-0.00309212,0.0144216,-2.40362E-05,-2.27009E-06,9.82089E-06,0.00783601,0.999507,0.00882461,-0.0291135,179.014,356.656,179.13,0.0200604,-0.0171304,-0.018674,-0.0073282
28.5898,-1.02983,-0.681383,-10.6853,-0.109162,0.142157,-0.0488939,-2.39529E-05,-1.86181E-06,0.000010007,0.00419897,0.999609,0.00851283,-0.0262861,179.036,356.984,179.544,0.0162568,0,-0.0151332,-0.0059387
28.6171,-0.452292,-0.264309,-7.92703,0.0222694,0.00327611,-0.0903987,-2.34691E-05,-1.64406E-06,9.71083E-06,0.00144339,0.999671,0.00780195,-0.0243828,179.109,357.204,179.856,0.0162307,-0.000237925,-0.0151104,-0.00592559
28.6493,1.11629,0.590122,-9.70086,0.020141,-0.168064,-0.101041,-0.000023388,-1.45556E-06,0.000010452,-0.00111074,0.999694,0.00919545,-0.0229531,178.943,357.371,180.152,0.0161265,-0.000713776,-0.0150176,-0.00587683
28.6789,1.60361,0.87146,-9.42362,0.0946367,-0.0690912,-0.0355911,-2.36302E-05,-0.000001394,1.02313E-05,-0.00134925,0.999641,0.0110209,-0.0244073,178.732,357.205,180.186,0.016387,0.000237925,-0.0152588,-0.0059754
28.7089,0.871425,0.681614,-8.84566,0.149444,0.0383955,0.0825379,-2.36679E-05,-1.42856E-06,1.02902E-05,-0.00129616,0.999578,0.010001,-0.0272284,178.849,356.881,180.18,0.0182889,0,-0.0170296,-0.00666889
28.7367,-0.0324722,0.272188,-8.85976,0.109536,-0.0286506,0.0777488,-2.43412E-05,-1.39029E-06,9.86865E-06,-0.00103051,0.99961,0.00913412,-0.0263603,178.949,356.98,180.146,0.0146676,0.000713767,-0.0136539,-0.00535815
